 language, time
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C++,0.012
C,0.012
C,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C,0.012
C,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C++,0.012
C,0.012
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C,0.016
C++,0.016
C++,0.016
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.020
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.024
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.028
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.032
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
C++,0.036
Python,0.040
C++,0.040
C++,0.040
Java,0.044
Java,0.044
C++,0.044
C++,0.044
C++,0.044
C++,0.044
C++,0.048
Java,0.052
Java,0.056
Python,0.060
Python,0.060
Python,0.064
Python,0.064
Java,0.068
Java,0.068
Python,0.068
Java,0.068
Python,0.068
Python,0.068
Java,0.072
Java,0.072
Python,0.072
Python,0.072
Python,0.072
Java,0.072
Java,0.076
Java,0.076
Java,0.076
Python,0.076
Python,0.076
Python,0.076
Java,0.080
Java,0.080
Java,0.080
Java,0.080
Java,0.080
Java,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Python,0.080
Java,0.084
Java,0.084
Java,0.084
Java,0.084
Python,0.084
Java,0.084
Python,0.084
Python,0.084
Python,0.084
Python,0.084
Python,0.084
Python,0.084
Python,0.084
Java,0.088
Java,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Python,0.088
Java,0.092
Java,0.092
Java,0.092
Python,0.092
Python,0.092
Python,0.092
Python,0.092
Python,0.092
Python,0.092
Java,0.096
Java,0.096
Java,0.096
Java,0.096
Python,0.096
Java,0.096
Python,0.096
Python,0.096
Java,0.096
Python,0.096
Python,0.096
Java,0.100
Java,0.100
Java,0.100
Java,0.100
Python,0.100
Python,0.100
Python,0.100
Python,0.100
Python,0.100
Python,0.100
Java,0.100
Python,0.100
Python,0.100
Java,0.104
C++,0.104
Java,0.104
Python,0.104
Python,0.104
Java,0.104
Python,0.104
Python,0.104
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.108
Java,0.112
Java,0.112
Python,0.112
Java,0.112
Python,0.112
Python,0.112
Java,0.112
Python 3,0.112
Python,0.112
Java,0.116
Java,0.116
Python,0.116
Ruby,0.116
Ruby,0.116
Java,0.120
Java,0.120
Java,0.120
Python 3,0.120
Python,0.120
Python,0.120
Java,0.120
Python 3,0.120
Ruby,0.120
Python,0.120
Java,0.120
Java,0.124
Java,0.124
Python,0.124
Java,0.124
Python,0.124
Java,0.124
Python,0.124
Python,0.124
Java,0.128
Python,0.128
Python,0.128
Python 3,0.128
Java,0.128
Python 3,0.128
Python,0.128
Java,0.132
Python,0.132
Java,0.136
Python 3,0.136
Python 3,0.136
Python 3,0.136
Java,0.140
Java,0.140
Java,0.140
Python 3,0.140
Python 3,0.140
Java,0.144
Java,0.144
Java,0.144
Python 3,0.144
Java,0.144
Python 3,0.144
Python 3,0.144
Python 3,0.144
Python,0.144
Python 3,0.144
Java,0.148
Java,0.148
Java,0.148
Python 3,0.148
Python 3,0.148
Python 3,0.148
C++,0.148
Java,0.148
Python,0.148
Python 3,0.148
Java,0.148
Python 3,0.148
Python 3,0.148
Python 3,0.148
Python 3,0.148
Java,0.152
Java,0.152
Python,0.152
Java,0.152
Python 3,0.152
Python 3,0.152
Python 3,0.152
Python,0.156
Java,0.156
C++,0.156
Python 3,0.156
Python 3,0.156
Java,0.160
Python 3,0.160
Java,0.164
Java,0.164
Java,0.164
Java,0.164
Java,0.164
Java,0.164
Python 3,0.164
Python 3,0.164
Python 3,0.164
Python 3,0.164
Python 3,0.164
Java,0.168
Java,0.168
Java,0.168
Java,0.168
Python 3,0.168
Java,0.168
Java,0.168
Python 3,0.168
Python 3,0.168
Java,0.168
Python 3,0.168
Java,0.172
Java,0.172
Java,0.172
Java,0.172
Java,0.172
Python 3,0.172
Python 3,0.172
Java,0.176
Python,0.176
Java,0.176
Java,0.176
Java,0.176
Java,0.176
Python 3,0.176
Python 3,0.176
Python 3,0.176
Python 3,0.176
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Python 3,0.180
Java,0.180
Python 3,0.180
Java,0.180
Python 3,0.180
Python 3,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Java,0.180
Python,0.180
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Java,0.184
Python,0.184
Python,0.184
Python 3,0.184
Java,0.184
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.188
Python 3,0.188
Java,0.188
Java,0.188
Python,0.188
Java,0.188
Java,0.188
Java,0.188
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Python 3,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.192
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Python,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Java,0.196
Python 3,0.196
Java,0.196
Java,0.196
Python 3,0.196
Python 3,0.196
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Python 3,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.200
Python,0.200
Java,0.200
Java,0.200
Java,0.200
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Java,0.204
Python,0.204
Java,0.204
Java,0.204
Java,0.204
Python 3,0.204
Java,0.204
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Python 3,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.208
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Python,0.212
Python,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Java,0.212
Python 3,0.212
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.216
Java,0.220
Java,0.220
Java,0.220
Java,0.220
Java,0.220
Java,0.220
Java,0.220
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.224
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Java,0.228
Python,0.228
Python 3,0.228
Python 3,0.228
Java,0.228
Java,0.232
Java,0.232
Java,0.232
Java,0.232
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.236
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.240
Java,0.244
Java,0.244
Java,0.244
Java,0.244
Java,0.244
Java,0.244
Python 3,0.244
Java,0.248
Java,0.248
Java,0.248
Java,0.248
Java,0.248
Java,0.248
Java,0.248
Java,0.248
Python 3,0.248
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Java,0.252
Python 3,0.252
Java,0.252
Java,0.256
Java,0.256
Java,0.256
Java,0.256
Java,0.256
Python 3,0.256
Java,0.256
Java,0.256
Java,0.256
Java,0.256
Python 3,0.256
Java,0.260
Java,0.260
Python 3,0.260
Java,0.260
Java,0.260
Python 3,0.260
Python 3,0.260
Python 3,0.260
Java,0.264
Java,0.264
Java,0.264
Java,0.264
Java,0.264
Java,0.264
Java,0.264
Java,0.264
Python 3,0.264
Java,0.268
Java,0.268
Java,0.268
Java,0.268
C++,0.272
Java,0.272
Java,0.272
Java,0.272
Java,0.272
Java,0.272
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Java,0.276
Python 3,0.276
Java,0.280
Java,0.280
Java,0.280
Java,0.280
Java,0.280
Java,0.280
Java,0.280
Python 3,0.280
Python 3,0.280
Java,0.284
Java,0.284
Java,0.284
Java,0.284
Java,0.284
Java,0.284
Java,0.284
Java,0.288
Java,0.288
Java,0.292
Java,0.292
Java,0.292
Java,0.296
Java,0.296
Java,0.296
Java,0.296
Python 3,0.296
Java,0.296
Java,0.300
Java,0.300
Java,0.300
Java,0.300
Java,0.300
Java,0.300
Java,0.300
Python 3,0.300
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Java,0.308
Python 3,0.308
Java,0.312
Java,0.312
Java,0.312
Python 3,0.312
Java,0.316
Java,0.316
Java,0.316
Java,0.316
Java,0.316
Java,0.320
Java,0.320
Java,0.320
Java,0.320
Java,0.324
Java,0.324
Java,0.324
Java,0.328
Java,0.328
Java,0.328
Java,0.332
Java,0.332
Java,0.332
Java,0.336
Java,0.340
Java,0.344
Java,0.348
Java,0.348
Java,0.352
Java,0.352
Java,0.356
Python 3,0.356
Python 3,0.356
Python 3,0.364
Java,0.384
Python 3,0.388
Java,0.396
Java,0.404
Python,0.404
Java,0.408
Python 3,0.408
Java,0.412
Java,0.420
Python,0.436
Java,0.444
Python 3,0.444
Java,0.452
Java,0.456
Python 3,0.472
Python 3,0.476
Java,0.476
Java,0.488
Java,0.500
Python 3,0.584
Python 3,0.608
Python 3,0.624
Java,0.804
Java,0.832
Python 3,0.860
Java,0.868
Python 3,0.872
Python 3,0.904
C++,0.936
Python 3,1.748
