35,CERQUEIRA CÉSAR, 1598121, 0.729
35,CERQUILHO, 2975527, 0.782
35,CESÁRIO LANGE, 1352626, 0.706
35,CHARQUEADA, 1755188, 0.736
35,CHAVANTES, 1331211, 0.729
35,CLEMENTINA, 2505101, 0.725
35,COLINA, 2990447, 0.757
35,COLÔMBIA, 3727528, 0.71
35,CONCHAL, 1352827, 0.708
35,CONCHAS, 1271337, 0.736
35,CORDEIRÓPOLIS, 8544197, 0.758
35,COROADOS, 1576405, 0.719
35,CORONEL MACEDO, 7602, 0.69
35,CORUMBATAÍ, 2544981, 0.754
35,COSMÓPOLIS, 152901, 0.769
35,COSMORAMA, 2700133, 0.722
35,COTIA, 3487566, 0.78
35,CRAVINHOS, 2001997, 0.756
35,CRISTAIS PAULISTA, 1597429, 0.734
35,CRUZÁLIA, 1710944, 0.774
35,CRUZEIRO, 1891024, 0.788
35,CUBATÃO, 7373393, 0.737
35,CUNHA, 509934, 0.684
35,DESCALVADO, 2389095, 0.76
35,DIADEMA, 2831768, 0.757
35,DIRCE REIS, 1438128, 0.741
35,DIVINOLÂNDIA, 1018546, 0.734
35,DOBRADA, 723028, 0.718
35,DOIS CÓRREGOS, 1622399, 0.725
35,DOLCINÓPOLIS, 1082457, 0.742
35,DOURADO, 1458431, 0.738
35,DRACENA, 1539112, 0.776
35,DUARTINA, 996572, 0.748
35,DUMONT, 1275737, 0.744
35,ECHAPORÃ, 123225, 0.745
35,ELDORADO, 1281481, 0.691
35,ELIAS FAUSTO, 2752754, 0.695
35,ELISIÁRIO, 1306758, 0.747
35,EMBAÚBA, 1339288, 0.73
35,EMBU-GUAÇU, 1001782, 0.749
35,EMILIANÓPOLIS, 1208006, 0.727
35,ENGENHEIRO COELHO, 183313, 0.732
35,ESPÍRITO SANTO DO PINHAL, 2080751, 0.787
35,ESPÍRITO SANTO DO TURVO, 1799948, 0.696
35,ESTIVA GERBI, 1878238, 0.74
35,ESTRELA DOESTE, 3240805, 0.76
35,ESTRELA DO NORTE, 1328925, 0.74
35,EUCLIDES DA CUNHA PAULISTA, 572824, 0.704
35,FARTURA, 1059696, 0.732
35,FERNANDO PRESTES, 1524745, 0.758
35,FERNANDÓPOLIS, 1630942, 0.797
35,FERNÃO, 1486692, 0.703
35,FERRAZ DE VASCONCELOS, 1277821, 0.738
35,FLORA RICA, 121829, 0.727
35,FLOREAL, 1344782, 0.747
35,FLÓRIDA PAULISTA, 1092017, 0.715
35,FLORÍNIA, 2806988, 0.713
35,FRANCA, 1583849, 0.78
35,FRANCISCO MORATO, 553903, 0.703
35,FRANCO DA ROCHA, 1214286, 0.731
35,GABRIEL MONTEIRO, 1310264, 0.763
35,GÁLIA, 1120649, 0.709
35,GARÇA, 1623403, 0.769
35,GASTÃO VIDIGAL, 907001, 0.723
35,GAVIÃO PEIXOTO, 1432873, 0.719
35,GENERAL SALGADO, 1614569, 0.747
35,GETULINA, 1353328, 0.717
35,GLICÉRIO, 1279062, 0.735
35,GUAIÇARA, 1192792, 0.739
35,GUAIMBÊ, 1004196, 0.728
35,GUAÍRA, 2842816, 0.753
35,GUAPIAÇU, 1336286, 0.725
35,GUAPIARA, 1065714, 0.675
35,GUARÁ, 1414828, 0.718
35,GUARAÇAÍ, 1466497, 0.719
35,GUARACI, 1903756, 0.737
35,GUARANI DOESTE, 89577, 0.732
35,GUARANTÃ, 160633, 0.713
35,GUARARAPES, 1914373, 0.763
35,GUARAREMA, 4397017, 0.731
35,GUARATINGUETÁ, 2566958, 0.798
35,GUAREÍ, 999535, 0.687
35,GUARIBA, 1774864, 0.719
35,GUARUJÁ, 1543777, 0.751
35,GUARULHOS, 3010286, 0.763
35,GUATAPARÁ, 1952617, 0.743
35,GUZOLÂNDIA, 913218, 0.697
35,HERCULÂNDIA, 1349896, 0.727
35,HOLAMBRA, 3647585, 0.793
35,HORTOLÂNDIA, 4633719, 0.756
35,IACANGA, 2349526, 0.745
35,IACRI, 1415602, 0.733
35,IARAS, 1199463, 0.674
35,IBATÉ, 1403645, 0.703
35,IBIRÁ, 1057079, 0.74
35,IBIRAREMA, 2055836, 0.708
35,IBITINGA, 1475621, 0.747
35,IBIÚNA, 1106425, 0.71
35,ICÉM, 1540284, 0.72
35,IEPÊ, 1442175, 0.736
35,IGARAÇU DO TIETÊ, 779619, 0.727
35,IGARAPAVA, 2193814, 0.768
35,IGARATÁ, 110736, 0.711
35,IGUAPE, 890569, 0.726
35,ILHA COMPRIDA, 981859, 0.725
35,ILHA SOLTEIRA, 1277411, 0.812
35,ILHABELA, 1334522, 0.756
35,INDAIATUBA, 3777543, 0.788
35,INDIANA, 818539, 0.761
35,INDIAPORÃ, 1220089, 0.751
35,INÚBIA PAULISTA, 2120823, 0.759
35,IPAUSSU, 1717523, 0.727
35,IPERÓ, 1123653, 0.719
35,IPEÚNA, 3282378, 0.753
35,IPIGUÁ, 1100853, 0.73
