29,ANTÔNIO GONÇALVES,3276.46,0.598
50,ANTÔNIO JOÃO,17820.07,0.643
24,ANTÔNIO MARTINS,4270.83,0.578
41,ANTÔNIO OLINTO,15118.32,0.656
43,ANTÔNIO PRADO,19548.32,0.758
25,APARECIDA,4571.42,0.578
35,APARECIDA,14095.11,0.755
35,APARECIDA DOESTE,11109.86,0.721
52,APARECIDA DE GOIÂNIA,13246.52,0.718
52,APARECIDA DO RIO DOCE,18104.36,0.693
17,APARECIDA DO RIO NEGRO,7642.5,0.651
50,APARECIDA DO TABOADO,22263.64,0.697
33,APERIBÉ,9286.58,0.692
32,APIACÁ,6524.62,0.673
51,APIACÁS,11129.08,0.675
35,APIAÍ,16888.58,0.71
21,APICUM-AÇU,2580.55,0.568
42,APIÚNA,24095.66,0.708
24,APODI,10684.13,0.639
29,APORÁ,3444.6,0.548
52,APORÉ,18858.83,0.693
29,APUAREMA,4828.68,0.552
41,APUCARANA,14566.44,0.748
13,APUÍ,5831.57,0.637
23,APUIARÉS,3537.9,0.618
28,AQUIDABÃ,6233.97,0.578
50,AQUIDAUANA,11711.77,0.688
23,AQUIRAZ,10582.9,0.641
42,ARABUTÃ,16474.72,0.733
25,ARAÇAGI,4823.3,0.549
28,ARACAJU,16913.3,0.77
35,ARAÇARIGUAMA,61531.47,0.704
29,ARAÇAS,17994.41,0.57
23,ARACATI,8366.77,0.655
29,ARACATU,3637.83,0.581
35,ARAÇATUBA,21542.55,0.788
29,ARACI,4305.61,0.534
23,ARACOIABA,3910.51,0.615
26,ARAÇOIABA,3719.87,0.592
35,ARAÇOIABA DA SERRA,11785.85,0.776
32,ARACRUZ,52187.66,0.752
52,ARAÇU,8038.74,0.693
52,ARAGARÇAS,6086.79,0.732
52,ARAGOIÂNIA,6499.31,0.684
17,ARAGOMINAS,5927.84,0.593
17,ARAGUACEMA,5884.62,0.639
17,ARAGUAÇU,11071.75,0.675
51,ARAGUAIANA,12926.89,0.687
17,ARAGUAÍNA,13161.63,0.752
51,ARAGUAINHA,10627.1,0.701
17,ARAGUANÃ,7406.96,0.604
21,ARAGUANÃ,2564.03,0.533
52,ARAGUAPAZ,9462.21,0.674
17,ARAGUATINS,6172.41,0.631
21,ARAIOSES,3337.49,0.521
50,ARAL MOREIRA,20920.02,0.633
29,ARAMARI,4389.17,0.588
43,ARAMBARÉ,18123.49,0.691
21,ARAME,3297.48,0.512
35,ARAMINA,15237.82,0.74
35,ARANDU,11197.17,0.685
35,ARAPEÍ,9092.14,0.68
27,ARAPIRACA,8900.95,0.649
17,ARAPOEMA,8027.66,0.68
41,ARAPONGAS,25316.09,0.748
41,ARAPOTI,23336.53,0.723
41,ARAPUÃ,10935.58,0.676
51,ARAPUTANGA,16516.18,0.725
42,ARAQUARI,21495.04,0.703
25,ARARA,4098.64,0.548
42,ARARANGUÁ,16244.42,0.76
35,ARARAQUARA,26006.21,0.815
35,ARARAS,27274.29,0.781
23,ARARENDÁ,3339.88,0.59
21,ARARI,3933.83,0.626
43,ARARICÁ,15379.91,0.679
23,ARARIPE,4165.93,0.564
26,ARARIPINA,5951.71,0.602
33,ARARUAMA,12427.95,0.718
25,ARARUNA,4560.73,0.567
41,ARARUNA,17807.03,0.704
29,ARATACA,6552.42,0.559
43,ARATIBA,150363.03,0.772
